index,Age 0 Population,Age 1 Population,Age 2 Population,Age 3 Population,Age 4 Population,Age 5 Population,Age 6 Population,Age 7 Population,Age 8 Population,Age 9 Population,Age 10 Population,Age 11 Population,Age 12 Population,Age 13 Population,Age 14 Population,Age 15 Population,Age 16 Population,Age 17 Population,Age 18 Population,Age 19 Population,Age 20 Population,Age 21 Population,Age 22 Population,Age 23 Population,Age 24 Population,Age 25 Population,Age 26 Population,Age 27 Population,Age 28 Population,Age 29 Population,Age 30 Population,Age 31 Population,Age 32 Population,Age 33 Population,Age 34 Population,Age 35 Population,Age 36 Population,Age 37 Population,Age 38 Population,Age 39 Population,Age 40 Population,Age 41 Population,Age 42 Population,Age 43 Population,Age 44 Population,Age 45 Population,Age 46 Population,Age 47 Population,Age 48 Population,Age 49 Population,Age 50 Population,Age 51 Population,Age 52 Population,Age 53 Population,Age 54 Population,Age 55 Population,Age 56 Population,Age 57 Population,Age 58 Population,Age 59 Population,Age 60 Population,Age 61 Population,Age 62 Population,Age 63 Population,Age 64 Population,Age 65 Population,Age 66 Population,Age 67 Population,Age 68 Population,Age 69 Population,Age 70 Population,Age 71 Population,Age 72 Population,Age 73 Population,Age 74 Population,Age 75 Population,Age 76 Population,Age 77 Population,Age 78 Population,Age 79 Population,Age 80 Population,Age 81 Population,Age 82 Population,Age 83 Population,Age 84 Population,Age 85 Population,Age 86 Population,Age 87 Population,Age 88 Population,Age 89 Population,Age 90 Population,Age 91 Population,Age 92 Population,Age 93 Population,Age 94 Population,Age 95 Population,Age 96 Population,Age 97 Population,Age 98 Population,Age 99 Population,Age 100 Population,Country Code,Sex,iso3,Year
0,329.1997,299.4705,283.1462,273.7127,268.3282,215.2426,199.7899,186.8952,175.783,166.0623,168.8881,160.8835,154.2755,149.0893,144.6725,141.7732,136.9194,131.1784,124.3872,116.9898,122.8803,114.811,107.3793,100.7502,94.82816,99.27574,93.80311,88.66382,83.75672,79.0616,82.18526,77.45496,72.93579,68.63743,64.62954,66.13747,62.61466,59.56915,56.99191,54.72781,55.73092,54.24091,52.53621,50.54593,48.37206,45.72169,43.57018,41.56578,39.76163,38.12071,36.74224,35.27546,33.83921,32.40726,30.97983,29.54553,28.1458,26.76742,25.41369,24.08256,22.7694,21.47761,20.2047,18.95111,17.71919,16.48983,15.31186,14.16473,13.05122,11.97036,10.89894,9.886765,8.911077,7.974921,7.082302,6.188858,5.401476,4.668799,3.993917,3.377949,2.770944,2.283759,1.855138,1.483865,1.168293,0.8715518,0.6643894,0.4981865,0.3672499,0.2656226,0.1764037,0.1219777,0.0821787,0.0538901,0.0345498,0.0200288,0.012482,0.0077351,0.0047891,0.0029649,0.003,AFG,female,female,1990
1,577.3518,541.7718,520.6143,505.5067,493.4801,488.3214,457.1705,425.735,394.0443,362.4229,421.5334,383.0055,346.6737,313.4498,283.7715,329.0402,302.0336,280.1847,262.831,249.4335,245.1348,237.1776,230.5541,224.3464,217.9832,202.843,195.5001,187.685,179.5769,171.193,171.7489,162.5302,153.3733,144.4414,135.8353,141.7161,133.0756,124.8883,117.1451,109.8769,114.5141,107.5169,101.0158,94.96921,89.31789,92.57957,87.03293,81.75279,76.72068,71.99502,73.449,69.15488,65.33324,61.96849,58.9114,59.23122,56.97124,54.51488,51.80947,48.94717,45.68264,42.84711,40.1347,37.5869,35.17663,32.9392,30.70084,28.51708,26.3765,24.28038,22.18142,20.19704,18.27767,16.43147,14.66539,12.89839,11.3252,9.85345,8.489178,7.235773,5.997833,4.989516,4.094715,3.312222,2.639714,2.003144,1.548092,1.177576,0.8810568,0.6471301,0.4387627,0.3084585,0.2114302,0.1411611,0.0921876,0.054695,0.0347473,0.0219533,0.0138574,0.008747,0.009,AFG,female,female,2005
2,635.1807,605.0089,586.4984,570.7103,555.259,514.8683,486.3076,459.9622,435.6202,412.9266,462.8429,437.5159,412.1379,386.519,360.3303,403.8895,370.3158,336.6398,303.9276,273.5484,318.8835,290.2705,267.5173,250.1543,237.3164,233.0568,225.9359,219.955,214.0717,207.8004,193.0781,185.7215,177.9681,170.0423,161.942,162.3566,153.542,144.7894,136.2384,127.9905,133.3714,125.0972,117.2706,109.8842,102.9576,107.2067,100.5199,94.28705,88.46567,83.00367,85.78034,80.39159,75.25448,70.35465,65.74496,66.76374,62.53841,58.74743,55.37236,52.27504,52.15483,49.73734,47.14458,44.33944,41.41281,38.13507,35.28688,32.57298,30.02756,27.62251,25.36181,23.14662,21.00294,18.92664,16.92798,14.91411,13.12084,11.43974,9.879104,8.442214,7.022167,5.85821,4.821442,3.911196,3.125984,2.380042,1.844863,1.407676,1.056659,0.7787602,0.5304548,0.3742873,0.2575171,0.1725885,0.1131523,0.0674447,0.0430172,0.0272866,0.0172928,0.0109588,0.011,AFG,female,female,2010
3,345.9004,315.1211,298.6279,288.793,283.0126,229.3413,213.6514,200.5584,189.2475,179.3074,181.6445,173.3947,166.5275,161.0829,156.3965,153.7401,148.5365,142.4018,135.1748,127.3128,133.8464,125.2523,117.3087,110.1917,103.8138,108.763,102.8693,97.35072,92.10347,87.09553,90.74684,85.69746,80.85975,76.23987,71.91106,73.71122,69.86214,66.50925,63.64416,61.09823,62.15508,60.42355,58.43402,56.1129,53.57944,50.49926,47.9893,45.64472,43.52478,41.58693,39.93914,38.19308,36.48058,34.77349,33.07371,31.3617,29.70239,28.07327,26.47918,24.91945,23.37978,21.88756,20.4296,19.00744,17.62462,16.25298,14.96276,13.72251,12.5346,11.39715,10.28226,9.246397,8.261356,7.328833,6.451156,5.582749,4.828155,4.13442,3.503003,2.933675,2.378299,1.939818,1.558938,1.233214,0.9597313,0.7049861,0.530249,0.3918072,0.2841733,0.2017844,0.129624,0.0874391,0.0572295,0.0362929,0.0224145,0.0122437,0.0073149,0.0043415,0.002574,0.0015259,0.001,AFG,male,male,1990
4,607.1653,570.399,549.1662,533.6042,521.035,519.4012,487.3537,454.8265,421.8402,388.7392,450.609,410.0659,371.6637,336.4125,304.8419,354.6521,325.8275,302.5551,284.1486,270.0139,265.4999,257.2155,250.3268,243.8295,237.1164,220.8279,213.0004,204.6595,196.0068,187.0533,187.8946,178.0101,168.166,158.538,149.2344,155.8377,146.4413,137.5085,129.0327,121.0518,126.1515,118.4234,111.2226,104.5073,98.21324,101.6921,95.48329,89.55903,83.90133,78.5722,79.9676,75.08029,70.69837,66.80413,63.23963,63.26465,60.5499,57.63749,54.48021,51.18074,47.47262,44.25627,41.19423,38.3278,35.62707,33.11702,30.63909,28.24033,25.90963,23.64891,21.39625,19.30152,17.2978,15.39279,13.59264,11.8051,10.2454,8.806455,7.491793,6.302257,5.140803,4.216735,3.410594,2.717736,2.132132,1.584804,1.202885,0.8971943,0.6569632,0.4711546,0.3070883,0.2095571,0.1389272,0.0893712,0.0560562,0.0313351,0.0190429,0.0114998,0.0069373,0.004185,0.004,AFG,male,male,2005
5,668.793,637.7028,618.8715,602.358,585.9611,547.6085,518.5963,491.7292,466.7786,443.3614,495.2525,468.7578,441.932,414.6006,386.5222,434.1366,398.0942,362.0752,327.2353,294.9587,344.3459,313.9753,289.7914,271.2889,257.5835,253.0507,245.4792,239.1594,232.9799,226.3998,210.6532,202.8684,194.6227,186.15,177.4467,178.052,168.4955,158.9694,149.631,140.5921,146.4857,137.3554,128.687,120.478,112.7579,117.2237,109.7458,102.7699,96.25365,90.13694,92.95737,86.91468,81.14957,75.6467,70.46169,71.29164,66.5127,62.20348,58.34289,54.78529,54.32671,51.49174,48.49237,45.29837,42.00982,38.3774,35.24193,32.27738,29.51603,26.92727,24.50024,22.16241,19.92522,17.78396,15.74716,13.71121,11.92912,10.27895,8.766512,7.393208,6.047705,4.97217,4.03017,3.217467,2.528487,1.882164,1.43099,1.069285,0.7845955,0.5639649,0.368844,0.252324,0.1676967,0.1081417,0.0679936,0.0381054,0.0232117,0.0140501,0.0084958,0.005137,0.005,AFG,male,male,2010
6,247.4415,224.9579,208.7934,198.6055,189.8969,185.7423,170.8746,157.1711,144.6297,133.2292,148.6089,137.4533,127.5264,118.7551,110.9903,118.5051,111.5468,105.3138,99.67357,94.56776,98.39555,93.80638,89.60854,85.71765,82.01589,83.87937,80.00849,76.10617,72.16681,68.25315,69.85339,65.90984,62.2132,58.78284,55.53473,57.95578,54.46449,50.91901,47.31559,43.80514,42.63148,40.37758,38.4783,36.97731,35.77632,35.15155,34.207,33.25488,32.23195,31.15362,29.95922,28.86483,27.79926,26.77797,25.79272,24.86785,23.9178,22.97171,22.02323,21.07142,20.11455,19.15895,18.20356,17.2497,16.29724,15.33973,14.39189,13.44869,12.5124,11.5843,10.64399,9.74183,8.85756,7.996304,7.164318,6.321436,5.571493,4.86727,4.2122,3.606601,3.005358,2.508343,2.062596,1.669013,1.328691,1.002424,0.7723902,0.5854908,0.4364429,0.3192518,0.214906,0.1502344,0.1022837,0.0677407,0.0438353,0.02562,0.0161052,0.0100656,0.006285,0.0039242,0.004,AGO,female,female,1990
7,358.275,342.272,329.4971,318.2192,306.6684,296.18,274.2478,253.7917,235.0827,218.2009,237.3422,221.8144,208.1491,196.107,185.2623,198.3794,187.4389,176.6393,165.803,155.0784,167.9453,156.3407,145.3974,135.2079,125.7097,137.5011,127.6817,118.4431,109.7721,101.755,108.4744,101.0538,94.54961,88.90599,83.99018,86.95094,82.72961,78.87617,75.27225,71.82404,73.29286,69.71891,66.16132,62.62218,59.14272,60.48493,57.0025,53.73108,50.67966,47.77585,49.72654,46.58964,43.40533,40.1733,37.02018,35.85133,33.7332,31.89537,30.36802,29.06508,28.20464,27.05926,25.8873,24.64354,23.34427,21.93545,20.61102,19.30481,18.03004,16.78167,15.55151,14.34013,13.14531,11.96997,10.82208,9.65189,8.591538,7.583488,6.634089,5.745997,4.858929,4.111578,3.433125,2.825788,2.291579,1.774001,1.394797,1.079155,0.8210403,0.6130077,0.4231108,0.3020961,0.2101827,0.1423506,0.0942598,0.0566768,0.036484,0.0233536,0.014935,0.0095507,0.01,AGO,female,female,2005
8,376.0745,363.6324,355.6124,349.6737,344.0559,333.0058,316.6145,300.368,284.1842,268.1124,282.0659,264.8886,248.537,233.2288,218.9917,232.8134,218.9853,206.0696,193.9134,182.4273,196.413,184.4851,173.0387,162.0229,151.4443,163.6337,152.4223,141.7651,131.6911,122.1928,133.2991,123.4262,114.1826,105.578,97.68009,103.9692,96.72746,90.39606,84.91032,80.13997,82.91174,78.83812,75.13548,71.68907,68.40257,69.82861,66.42365,63.02714,59.63744,56.29315,57.5255,54.15213,50.96868,47.98437,45.1313,46.83434,43.73697,40.5929,37.40566,34.29613,33.02498,30.86918,28.96914,27.34885,25.92686,24.88732,23.5944,22.27674,20.89981,19.48272,17.962,16.55409,15.18036,13.85425,12.5743,11.30436,10.11708,8.977867,7.891865,6.865826,5.828866,4.954466,4.157194,3.44077,2.807703,2.193774,1.737913,1.355709,1.040557,0.7840474,0.5476258,0.3945348,0.2768416,0.188969,0.1260289,0.0762023,0.0493686,0.0317991,0.0204624,0.0131676,0.014,AGO,female,female,2010
9,254.0339,229.5216,211.6876,200.6581,191.2105,184.7723,169.571,155.6175,142.9035,131.4046,147.8582,136.6212,126.6906,117.9766,110.2934,117.2515,110.3646,104.1361,98.42404,93.19282,96.82912,92.06348,87.70328,83.6783,79.86984,81.46029,77.53292,73.59962,69.65176,65.74441,67.16937,63.24194,59.55669,56.13302,52.90298,55.04655,51.66458,48.29106,44.91925,41.66056,40.72219,38.62549,36.82212,35.34407,34.11013,33.34249,32.31422,31.27948,30.18866,29.05614,27.82896,26.69442,25.58957,24.52696,23.49909,22.52433,21.53404,20.55133,19.57157,18.59572,17.61529,16.65532,15.70691,14.7719,13.84956,12.9321,12.03498,11.15179,10.28421,9.432918,8.575795,7.765253,6.979028,6.221598,5.498327,4.768103,4.134253,3.547704,3.010927,2.524014,2.044029,1.664532,1.333129,1.048696,0.8096142,0.5837723,0.4331867,0.3148154,0.2238514,0.1553742,0.0958468,0.0628963,0.0399745,0.0245805,0.0147019,0.0076986,0.004448,0.0025522,0.0014628,0.0008383,0.001,AGO,male,male,1990
10,367.9552,350.5746,336.5219,324.2823,311.7771,298.5228,275.3399,253.8397,234.28,216.7247,236.0542,220.0132,205.9852,193.7127,182.7428,195.0801,184.1919,173.5043,162.8269,152.2928,165.1439,153.7704,143.053,133.073,123.7617,135.3931,125.7184,116.583,107.9736,99.98795,106.4265,99.00695,92.4963,86.841,81.90221,84.6527,80.36633,76.4236,72.70821,69.13616,70.24538,66.55357,62.89884,59.28776,55.75544,56.77161,53.25073,49.93989,46.84774,43.91903,45.41693,42.35612,39.31959,36.30569,33.40368,32.38431,30.4198,28.68772,27.20626,25.9059,24.95101,23.78281,22.60101,21.37281,20.11236,18.77268,17.51741,16.28872,15.0967,13.9365,12.79425,11.68533,10.60102,9.54477,8.52463,7.488338,6.572275,5.714371,4.919248,4.187768,3.462816,2.871254,2.344871,1.883737,1.487321,1.106937,0.8423081,0.628491,0.4593266,0.3279376,0.209952,0.141773,0.0926862,0.0585872,0.0360016,0.0193928,0.0115026,0.0067747,0.0039854,0.0023445,0.002,AGO,male,male,2005
11,386.1915,372.5513,363.5611,356.9821,350.78,336.7923,319.2937,302.0644,285.0266,268.2341,283.0107,265.2322,248.423,232.7807,218.2822,231.206,217.1208,203.893,191.3654,179.5077,192.6793,180.5281,169.0261,158.1354,147.8122,159.9572,149.1481,138.884,129.1633,119.9723,131.0275,121.3968,112.3396,103.8669,96.0542,102.1312,94.90277,88.55072,83.01338,78.16095,80.63047,76.40601,72.52445,68.87722,65.38186,66.32451,62.73209,59.18362,55.68356,52.26324,53.10604,49.69558,46.48436,43.47955,40.62948,41.8559,38.8791,35.93224,33.01561,30.21017,29.11566,27.15724,25.40623,23.87561,22.50226,21.41642,20.15572,18.8874,17.58792,16.27154,14.88409,13.60086,12.35571,11.15934,10.01301,8.872258,7.835707,6.856215,5.938016,5.084805,4.230541,3.529522,2.901649,2.348157,1.869131,1.408372,1.082481,0.8167425,0.6042703,0.4371341,0.2853399,0.1953984,0.1295428,0.0830162,0.0517027,0.0282528,0.016979,0.0101313,0.0060381,0.0035987,0.003,AGO,male,male,2010
12,37.53379,37.15222,36.94361,36.61886,36.16093,35.61455,34.61824,33.62982,32.6941,31.84827,33.5346,32.91879,32.45866,32.14242,31.93354,32.01579,31.86226,31.65133,31.34616,30.97447,31.10562,30.76115,30.52218,30.41166,30.35738,31.29401,31.03913,30.52495,29.67867,28.52625,29.19728,27.49086,25.6567,23.7527,21.81045,23.70811,21.37828,19.08265,16.86157,14.80739,15.32911,14.57515,14.11469,13.96869,14.03737,14.71711,14.84962,14.81581,14.52268,14.02878,13.13217,12.52405,11.96564,11.50075,11.10938,10.84873,10.51302,10.16926,9.804548,9.438434,9.024463,8.727542,8.492317,8.322,8.167681,8.156559,7.859677,7.424366,6.848112,6.223287,5.387156,4.928787,4.608021,4.437677,4.36436,4.561601,4.50255,4.367696,4.121358,3.781795,3.277965,2.863715,2.449342,2.055787,1.698191,1.339669,1.08168,0.867382,0.6907558,0.5395123,0.3818105,0.2737534,0.1837147,0.1142134,0.0665081,0.0283262,0.0152004,0.0080244,0.0042248,0.0022242,0.002,ALB,female,female,1990
13,20.7528,21.29792,22.08215,23.02165,24.10226,23.06455,25.21151,27.55943,30.04137,32.56714,27.1646,28.90162,30.37936,31.52098,32.32143,30.77976,30.98725,31.04056,31.00334,30.7881,31.75456,30.80348,29.35503,27.43842,25.34051,23.76945,22.05388,20.78042,20.0134,19.67484,20.2917,20.55919,21.02552,21.61556,22.21802,23.64883,23.91416,23.80238,23.24565,22.41198,21.28698,20.50083,19.9712,19.77909,19.78289,22.24289,22.05878,21.4846,20.40905,18.95068,20.19489,18.14732,16.14188,14.26361,12.5533,13.13398,12.4694,11.9874,11.68967,11.51855,11.65917,11.54637,11.37327,11.1013,10.76388,10.2685,9.94238,9.67752,9.487201,9.307399,9.298582,8.905485,8.319825,7.546046,6.71106,5.631172,5.016794,4.566277,4.28199,4.085768,4.134179,3.872478,3.499565,3.01644,2.513338,1.905678,1.574059,1.333283,1.17174,1.04724,0.9843749,0.8365001,0.6646582,0.4839571,0.3265099,0.1630191,0.1000058,0.0601924,0.0361139,0.0216689,0.022,ALB,female,female,2005
14,19.60435,19.50863,19.56111,19.7371,20.05713,19.79222,21.29815,23.03118,24.96967,27.08378,22.80388,24.64935,26.51097,28.30538,30.01842,25.2255,26.50275,27.80276,29.16685,30.51415,29.70138,30.55967,31.05579,31.1167,30.73646,31.13488,29.92694,28.39154,26.62698,24.83066,23.8304,22.42841,21.39966,20.78287,20.49167,21.13641,21.18626,21.25855,21.26993,21.20385,21.4248,21.23204,20.99955,20.74119,20.49341,20.62259,20.49972,20.48763,20.58385,20.65021,22.87608,22.32405,21.2289,19.56948,17.59349,17.88085,15.6911,13.7783,12.18645,10.85731,11.79836,11.46379,11.27442,11.20727,11.21217,11.47401,11.45503,11.33946,11.08858,10.72492,10.1766,9.701194,9.215391,8.735051,8.235763,7.737757,7.126346,6.445297,5.71332,5.000278,4.210259,3.697398,3.300038,3.009585,2.771719,2.652682,2.37413,2.044713,1.675888,1.318587,0.9153857,0.6914148,0.5222959,0.398892,0.3080115,0.2455063,0.192179,0.1508432,0.1184542,0.0930173,0.048,ALB,female,female,2010
15,40.05961,39.61129,39.37621,39.01435,38.51097,38.75925,37.73852,36.71339,35.72717,34.81766,35.88239,35.18275,34.61847,34.17475,33.82865,34.13025,33.86335,33.57574,33.24161,32.87706,32.99564,32.68068,32.46046,32.34633,32.2669,33.22363,32.91132,32.33074,31.41413,30.18719,30.89982,29.11337,27.20123,25.22163,23.21095,25.32452,22.93261,20.58457,18.31615,16.20115,16.9363,16.16539,15.65742,15.43097,15.40492,15.89062,15.97402,15.96253,15.77984,15.44598,14.86817,14.37037,13.85043,13.33389,12.80615,12.29068,11.68014,11.0094,10.28535,9.564429,8.732743,8.179199,7.751865,7.456938,7.232254,7.236917,6.942298,6.533275,5.996665,5.407845,4.641455,4.171519,3.80299,3.542059,3.347977,3.309718,3.12513,2.904688,2.635915,2.334549,1.954089,1.656533,1.377203,1.124921,0.9052535,0.6958965,0.5483808,0.4295195,0.3344098,0.2557934,0.1778922,0.1257182,0.0835517,0.0517166,0.0301213,0.0131091,0.0070761,0.0037619,0.001995,0.0010579,0.001,ALB,male,male,1990
16,22.17138,22.73615,23.56187,24.55311,25.69531,25.05764,27.37578,29.90559,32.5709,35.26709,28.77425,30.55294,32.03449,33.13397,33.83735,32.47422,32.47042,32.24468,31.8595,31.23219,31.4951,30.03901,28.0934,25.73217,23.29832,21.36374,19.58313,18.36438,17.7543,17.62845,18.65614,19.12761,19.71153,20.28753,20.78518,21.7651,21.95622,21.91646,21.6271,21.18911,20.74163,20.35904,20.15832,20.19334,20.33968,22.85061,22.71069,22.15564,21.09035,19.63672,21.01386,18.95295,16.92662,15.02125,13.27131,13.94703,13.25793,12.73235,12.37015,12.11854,12.13766,11.93028,11.66806,11.31966,10.91735,10.37863,9.998604,9.678558,9.428539,9.187668,9.10691,8.668591,8.057434,7.275709,6.420354,5.34063,4.620736,4.011279,3.514758,3.093597,2.763857,2.399263,2.044898,1.70285,1.393132,1.085412,0.8785847,0.7161987,0.5899991,0.4838055,0.38363,0.2936492,0.2108028,0.1399973,0.0869207,0.0400685,0.0228753,0.0128421,0.0071891,0.004025,0.005,ALB,male,male,2005
17,20.95274,20.83715,20.88505,21.06516,21.3993,21.52795,23.29058,25.30509,27.53253,29.92586,24.90702,26.87027,28.76969,30.49959,32.07043,26.77058,27.93912,29.20984,30.66513,32.17934,31.62703,32.55142,32.9235,32.60955,31.66349,31.09804,29.22291,27.10782,24.9057,22.82552,21.57921,20.15555,19.21243,18.77162,18.70519,19.77186,20.01769,20.18456,20.15042,19.95247,19.72353,19.4538,19.27728,19.25109,19.3613,20.17331,20.46381,20.7837,21.0762,21.22099,23.32981,22.74518,21.63112,19.99499,18.0659,18.56436,16.39522,14.47693,12.85396,11.46653,12.45088,12.02562,11.70074,11.45048,11.24528,11.17846,10.9777,10.74236,10.45334,10.10915,9.712841,9.2692,8.783356,8.258814,7.68779,7.049345,6.37945,5.669498,4.941324,4.241384,3.49373,2.957321,2.506698,2.134,1.81125,1.52416,1.248062,0.988898,0.7529792,0.5539002,0.3600875,0.2535065,0.1768193,0.1230389,0.0855479,0.0590279,0.0410002,0.0284717,0.0197711,0.0137291,0.007,ALB,male,male,2010
18,0.3235513,0.3235801,0.3253957,0.3287296,0.3330675,0.3085677,0.3058309,0.306429,0.3095548,0.3140706,0.3158769,0.3211745,0.3248839,0.3262471,0.3259142,0.37973,0.3736631,0.3638466,0.3523571,0.3387476,0.4516516,0.4287469,0.4070105,0.3827057,0.3578857,0.4775539,0.44471,0.4151095,0.3837733,0.3542282,0.4515165,0.4147523,0.3792225,0.3487335,0.3165995,0.4317352,0.3939441,0.3585141,0.3249591,0.2919163,0.3657885,0.3643284,0.3595764,0.3508927,0.3398987,0.3216608,0.3120743,0.3055006,0.3028993,0.3032725,0.310832,0.3129812,0.3138471,0.3123451,0.3089164,0.3013714,0.2966114,0.2923152,0.2890988,0.2871398,0.2864625,0.2873425,0.2898377,0.2937154,0.2971726,0.3058679,0.3015467,0.2901399,0.2713642,0.2493088,0.2160015,0.1997009,0.1891477,0.1853317,0.1864183,0.1998818,0.2044106,0.2070346,0.2056604,0.2002529,0.1418063,0.1333326,0.1234965,0.1128729,0.1019625,0.0911957,0.0808881,0.0712676,0.0624813,0.0545913,0.0476215,0.0415289,0.0362147,0.0315826,0.0275422,0.024018,0.0209464,0.018266,0.0159289,0.0138921,0.0121146,AND,female,female,1990
19,0.388968,0.3777401,0.3677328,0.3592128,0.3526575,0.3776821,0.3875951,0.3960284,0.4007159,0.4034032,0.4148948,0.4132614,0.4130058,0.4125439,0.4142803,0.4230081,0.4283179,0.4349581,0.444032,0.4542574,0.4353072,0.4473325,0.4607598,0.473084,0.4831423,0.4807766,0.4866957,0.489541,0.4893117,0.4870505,0.5663028,0.5555581,0.5390566,0.5197473,0.4971269,0.6581897,0.6212473,0.5864483,0.5485231,0.5104446,0.6780936,0.628877,0.5848625,0.5389416,0.4959597,0.6307403,0.5777211,0.5266373,0.4827043,0.4366581,0.5929484,0.5387961,0.4881572,0.4403828,0.3936977,0.4909987,0.4868327,0.4785255,0.4653131,0.4492962,0.4243616,0.4103408,0.4001617,0.3949561,0.3933057,0.4007412,0.4004839,0.3980853,0.3922279,0.3836966,0.3696253,0.3596633,0.3506084,0.3430768,0.3363413,0.332997,0.3248076,0.3146192,0.3019547,0.2871651,0.2217963,0.2075979,0.1929874,0.1783162,0.163897,0.1499506,0.1366722,0.1241965,0.1125938,0.1019308,0.092202,0.0833934,0.0754274,0.0682183,0.0616998,0.0558059,0.0504724,0.0456508,0.0412899,0.0373426,0.0337754,AND,female,female,2005
20,0.4395407,0.4317383,0.4221373,0.4110608,0.3999899,0.4408534,0.439734,0.436948,0.429133,0.4211257,0.4420345,0.4348671,0.4302966,0.4282726,0.4297336,0.4517871,0.4545415,0.4588815,0.4614774,0.4650784,0.4740092,0.480173,0.4878637,0.4987322,0.5112602,0.4918764,0.5064208,0.522187,0.5361095,0.546907,0.5426702,0.5480947,0.5499415,0.5483564,0.5445347,0.6315961,0.6181362,0.5982957,0.5753818,0.5489094,0.724574,0.6822835,0.6427084,0.6000745,0.5575665,0.7399927,0.6854008,0.6365928,0.5857816,0.5382714,0.6833929,0.6250619,0.5690531,0.5209825,0.4707937,0.6388129,0.5798455,0.5247203,0.4727132,0.4219499,0.525414,0.5200009,0.5101199,0.4950056,0.4768371,0.44935,0.4330469,0.4205835,0.4130925,0.4091631,0.4141978,0.4118745,0.4077235,0.4003909,0.3900467,0.3755654,0.3608526,0.3447209,0.3276779,0.3100449,0.2510197,0.2356214,0.2204146,0.2055578,0.191205,0.177436,0.1643484,0.151999,0.140405,0.1296108,0.1195938,0.1103467,0.1018171,0.0939389,0.0866741,0.0799736,0.0737868,0.0680826,0.0628192,0.0579576,0.0534769,AND,female,female,2010
21,0.342588,0.3424835,0.3442438,0.3475185,0.3527886,0.3261624,0.3221106,0.3217257,0.3243,0.3294984,0.3317275,0.3373307,0.3414452,0.3423094,0.3413975,0.3986714,0.3916753,0.380774,0.3680274,0.3530593,0.4687315,0.4439689,0.4204184,0.3944699,0.3699375,0.4922208,0.4570893,0.425032,0.3938347,0.361775,0.4589822,0.4223603,0.3870969,0.3536332,0.3221159,0.4398738,0.3986663,0.3600744,0.3281507,0.2968397,0.3708426,0.369607,0.3650086,0.3563454,0.3452036,0.3267509,0.3166299,0.3093023,0.3057017,0.3048461,0.3107294,0.311283,0.3104908,0.3073504,0.3022726,0.293407,0.2867709,0.2803541,0.274656,0.2696694,0.2659503,0.2620866,0.2586545,0.2553334,0.2509238,0.2479736,0.2374305,0.2224958,0.2035083,0.1833834,0.1572231,0.1426466,0.1322686,0.1264069,0.1236368,0.1282732,0.1272142,0.1249983,0.1206153,0.1142415,0.0719845,0.0659976,0.0596687,0.0532825,0.0470639,0.0411887,0.035768,0.030868,0.0265171,0.0227068,0.0194153,0.0165962,0.014186,0.0121267,0.0103659,0.0088606,0.0075745,0.0064745,0.0055343,0.0047311,0.0040441,AND,male,male,1990
22,0.4116736,0.3998894,0.3893846,0.3803549,0.3732787,0.3984907,0.4084587,0.4169846,0.4218361,0.423558,0.4359793,0.4358407,0.4345974,0.4343404,0.4361931,0.4458231,0.4496446,0.4571863,0.4642443,0.4748867,0.4542916,0.4651561,0.4773473,0.4884748,0.4987501,0.4953456,0.5005356,0.5029005,0.5011344,0.4975338,0.5794476,0.5676518,0.5503742,0.5304218,0.507237,0.6709762,0.6330756,0.5969396,0.5574893,0.5202614,0.6881991,0.6360217,0.5887899,0.5434083,0.4973496,0.6292351,0.5768951,0.5265968,0.4788801,0.4339907,0.5889561,0.5306407,0.4763018,0.4312714,0.3875299,0.481234,0.4763379,0.4671775,0.4529442,0.4356657,0.4096663,0.3936657,0.3809565,0.3725337,0.3670393,0.3692608,0.3643257,0.3572708,0.3470471,0.3343071,0.3169631,0.302347,0.2879852,0.2743303,0.2610282,0.2489038,0.2348929,0.2200995,0.2044762,0.1883757,0.127592,0.1158383,0.104511,0.0937657,0.0837206,0.0744358,0.0659509,0.0582726,0.0513769,0.0452384,0.0398034,0.0350181,0.0308086,0.0271035,0.0238447,0.0209782,0.0184555,0.0162368,0.0142849,0.0125667,0.011056,AND,male,male,2005
23,0.4657727,0.4568945,0.4467673,0.4356619,0.4235665,0.4648077,0.4634418,0.4593756,0.4516042,0.4425902,0.4653085,0.4584636,0.4542419,0.4525776,0.4531199,0.4762831,0.4806265,0.4837364,0.4863317,0.4897795,0.4992564,0.5034643,0.5119303,0.5203879,0.5333094,0.5121872,0.5254714,0.5399368,0.5526482,0.5638699,0.5587499,0.5635402,0.5650076,0.5618137,0.5565562,0.6466635,0.6319684,0.6111344,0.5873185,0.5599913,0.7381322,0.694438,0.6530563,0.608448,0.5665967,0.7482394,0.69017,0.6376639,0.5873075,0.5363867,0.6770419,0.6193733,0.5641521,0.5119411,0.4629601,0.6269339,0.5635059,0.5044804,0.4554625,0.4079697,0.5050673,0.4980507,0.4864845,0.4696033,0.4495065,0.4205501,0.4016482,0.3859698,0.3744459,0.3656821,0.3642391,0.3557931,0.3453157,0.3318364,0.315805,0.2956129,0.2767988,0.25749,0.2382139,0.2192691,0.1575692,0.1437706,0.1306896,0.1183997,0.1069587,0.0963749,0.0866585,0.0777935,0.0697424,0.0624785,0.0559447,0.0500919,0.0448524,0.0401578,0.035956,0.0321948,0.0288255,0.0258102,0.0231102,0.0206911,0.0185266,AND,male,male,2010
